"census_tract","smoke_alarm_risk","tract_pop","blocks_per_tract"
"25013802",0.584286714341274,2323,33
"25013810",0.513852138734985,4222,37
"25013811",0.652746872862858,3418,45
"25013812",0.568317292593012,6236,64
"25013813",0.535994242543169,10143,70
"25015820",0.491256262214121,NA,40
"25015821",0.464205045493856,4074,35
"25015822",0.497102757033845,4829,30
"25017300",0.706137039141727,438,2
"25017301",0.55685324829981,830,6
"25017310",0.560054044515071,2457,29
"25017311",0.632578796705622,2498,27
"25017312",0.577488670439402,1961,20
"25017313",0.29621699633018,798,7
"25017314",0.47042740676798,1821,18
"25017315",0.507864500082113,2263,18
"25017316",0.538178930231977,3028,30
"25017317",0.491780912191055,2778,22
"25017318",0.349954533190777,1693,12
"25017320",0.361535627529145,1233,7
"25017321",0.437626236925833,2176,21
"25017322",0.379662875117797,1520,12
"25017323",0.594890977054464,453,4
"25017324",0.472127297403007,747,6
"25017325",0.502229315299641,458,7
"25017326",0.463853702413786,701,5
"25017327",0.477170231244552,1031,8
"25017328",0.53595716352863,511,2
"25017330",0.435448616237525,936,9
"25017331",0.476921463391814,1714,11
"25017332",0.433011935369344,1672,15
"25017333",0.427441346045627,2539,28
"25017334",0.459451958605684,1755,16
"25017335",0.512381830449489,1779,21
"25017336",0.504149648949235,1659,27
"25017337",0.472179755782235,1631,17
"25017338",0.492438369117421,1937,15
"25017339",0.420119913159493,3317,44
"25017340",0.538500550198431,584,9
"25017341",0.580977623640811,3235,52
"25017342",0.520065680316912,2282,27
"25017350",0.428652042626541,2897,37
"25017351",0.472735918679012,2272,32
"25017352",0.495147961104274,2151,20
"25017353",0.442089522966927,NA,36
"25017354",0.441598483895048,2801,29
"25017355",0.401440014134488,258,3
"25017356",0.510569675189398,2995,44
"25017357",0.488496003200836,2655,27
"25017358",0.551458318263172,2807,22
"25017359",0.427702963400043,937,9
"25017360",0.512243725437719,581,5
"25017361",0.445540755076618,1557,13
"25017362",0.345691755936607,476,2
"25017363",0.486176905038546,1810,15
"25017364",0.463687305156945,598,7
"25017365",0.466919554772607,1527,11
"25017366",0.508151980256199,1101,10
"25017367",0.534218149362726,966,11
"25017368",0.550847547457254,4209,42
"25017369",0.422556082534153,686,6
"25017370",0.435755599021565,1995,29
"25017373",0.481720669794495,3714,33
"25017374",0.506857675216959,3882,31
"25017382",0.516706991343616,2635,26
"25017383",0.518364899646146,4333,41
"25017384",0.470225823759445,487,4
"25017385",0.412436623440461,1038,9
"25017386",0.551516229995817,405,3
"25017387",0.491866507716708,1205,11
"25017388",0.455130898687639,1578,10
"25017980",0.498335073709493,0,1
"25019950",0.317220123195187,997,11
"25019990",0.498335073709493,0,1
"25021400",0.482287354578263,2883,28
"25021401",0.545351226281116,1116,10
"25021402",0.468398891086625,2368,21
"25021403",0.551833695958477,1777,18
"25021404",0.538950907659984,3123,23
"25021405",0.42131216788466,531,4
"25021406",0.385740828278732,887,7
"25021407",0.395588659453019,497,5
"25021408",0.461582653869255,924,8
"25021409",0.61376169198495,1314,5
"25021410",0.30831598421439,1230,11
"25021411",0.447907838284591,1645,15
"25021412",0.482070120007357,1148,10
"25021413",0.429229765769407,2116,21
"25021414",0.441629714772207,1347,11
"25021415",0.413619534924314,1593,11
"25021416",0.524244697798016,1966,25
"25021417",0.486135271796687,4110,54
"25021418",0.37142888545944,1710,18
"25021419",0.455606123628743,3171,26
"25021420",0.473441613076825,1696,19
"25021421",0.497820457699341,598,9
"25021422",0.505574366354792,3622,45
"25021423",0.444886741529423,489,6
"25021441",0.38913691742423,985,5
"25021442",0.282874846882781,2255,17
"25021443",0.455363281257442,958,9
"25021456",0.478344654636158,2104,19
"25021457",0.610817335017332,821,9
"25023500",0.52917041825418,778,8
"25023501",0.479305377943793,1775,12
"25023502",0.434068688353169,950,11
"25023503",0.46569528857752,834,9
"25023504",0.587517248513955,1071,7
"25023505",0.500600187245961,1347,13
"25023506",0.373822425595587,1772,17
"25023507",0.510343652343651,1362,10
"25023508",0.535404333415779,1255,11
"25023509",0.444171428979455,731,9
"25023510",0.621442276144528,3024,43
"25023511",0.58610892677408,3549,44
"25023520",0.520413663196386,1060,10
"25023521",0.428819898674668,1271,13
"25023522",0.58671026052266,960,8
"25023523",0.538518094598328,1113,9
"25023524",0.639890747204002,660,6
"25023525",0.475666635836292,1774,14
"25023526",0.547112367232816,432,5
"25023530",0.456025668192657,4196,38
"25023540",0.539445282456348,840,6
"25023541",0.419941552770649,499,3
"25023542",0.503536284947322,1447,14
"25023543",0.60155430191143,420,2
"25023544",0.636154819477927,755,8
"25023545",0.607377511945524,1178,17
"25023560",0.47804295416996,407,6
"25023561",0.323450942735599,691,6
"25023990",0.498335073709493,0,1
"25025000",0.50837891765263,4686,60
"25025010",0.467463181196324,NA,42
"25025020",0.38826740981384,968,13
"25025030",0.294123191817077,1113,12
"25025040",0.424820518030249,1368,16
"25025050",0.590890372052458,1965,20
"25025051",0.681385166619204,NA,10
"25025060",0.346653814172224,1958,26
"25025061",0.473324266014213,644,8
"25025070",0.486744520595713,NA,29
"25025071",0.580949772541671,514,5
"25025080",0.604968433362005,1866,15
"25025081",0.597229994091029,2218,29
"25025082",0.632602592924194,427,6
"25025090",0.578672993864776,1771,23
"25025091",0.559458159717506,2667,32
"25025092",0.560690526701156,1429,22
"25025100",0.51036639399806,2736,45
"25025101",0.567698900787259,1013,16
"25025110",0.477956409067084,2522,29
"25025120",0.496237774331201,2325,27
"25025130",0.564887744475208,1789,28
"25025140",0.517188241581255,2361,30
"25025160",0.64611322070575,2184,27
"25025170",0.617167033291566,3112,41
"25025180",0.439950476525298,1365,17
"25025980",0.596913857912801,NA,3
"25025981",0.479437339058724,NA,14
"25025990",0.498335073709493,0,1
"25027700",0.709364768386143,358,5
"25027701",0.382639566718137,431,6
"25027702",0.577918096458543,488,2
"25027703",0.63604987888393,953,8
"25027704",0.765321198277687,824,2
"25027705",0.488633948821867,437,5
"25027706",0.880304795575108,415,2
"25027707",0.461964654426628,1670,13
"25027708",0.454184207017948,391,5
"25027709",0.472710341780362,2639,26
"25027710",0.594426112355115,2292,27
"25027711",0.65136277894911,823,5
"25027712",0.462217486947848,691,6
"25027713",0.661130188696733,560,4
"25027715",0.393072492198705,484,2
"25027716",0.480515678795698,966,10
"25027717",0.691537338837219,466,2
"25027718",0.483320410168242,423,4
"25027719",0.486273506679517,488,4
"25027720",0.564073660267929,359,2
"25027721",0.459523709571074,1055,4
"25027722",0.481893462141052,353,4
"25027723",0.512707853852604,682,3
"25027724",0.577090937908857,331,3
"25027725",0.588039135305297,332,5
"25027726",0.45888630366897,639,10
"25027727",0.494669999347221,431,3
"25027728",0.476610842465015,1803,13
"25027729",0.453659869328413,936,6
"25027730",0.477516405272058,4036,47
"25027731",0.604030815104856,3897,50
"25027732",0.529062183604508,NA,45
"25027733",0.555976668443686,746,7
"25027735",0.572040652706947,798,8
"25027736",0.514868810304658,1572,17
"25027737",0.507048604257221,885,10
"25027738",0.27354604678652,1174,7
"25027739",0.362483559699589,2380,20
"25027740",0.467228815194782,1162,9
"25027741",0.445937271167686,742,7
"25027742",0.488522022021415,1078,9
"25027743",0.474862647740201,445,4
"25027744",0.447958590931136,1927,19
"25027745",0.55485242171822,392,3
"25027746",0.569361878035151,440,3
"25027749",0.519886698748531,790,6
"25027750",0.425838958551435,1056,8
"25027751",0.437747774659484,635,5
"25027752",0.597000245155813,438,4
"25027753",0.431195085285696,806,8
"25027754",0.470102078677574,1221,11
"25027755",0.314904734691574,811,7
"25027756",0.448077033496197,859,5
"25027757",0.62495020543526,1366,16
"25027758",0.383785978742219,619,6
"25027759",0.532633650315299,314,2
"25027760",0.551300746492214,319,3
"25027761",0.506020600543681,1565,16
"26001000",0.481665143353112,485,2
"26001970",0.649443030661879,2650,9
"26001990",0.498335073709493,0,1
"26003000",0.788782640377018,1815,7
"26003990",0.498335073709493,0,1
"26005030",0.516100396069484,6990,34
"26005031",0.56191553708472,3354,26
"26005032",0.495097594297428,1934,15
"26005990",0.498335073709493,0,1
"26007000",0.615224798570457,4260,33
"26007990",0.498335073709493,0,1
"26009960",0.574408342150055,4907,22
"26009990",0.498335073709493,0,1
"26011970",0.592813416661691,4346,17
"26011990",0.498335073709493,0,2
"26013000",0.620447711651597,1940,7
"26013990",0.498335073709493,0,1
"26015010",0.600461961823275,5511,33
"26015011",0.545121689336336,1110,11
"26017280",0.649430222628919,1869,21
"26017281",0.610523339599849,649,9
"26017285",0.523080839904938,4199,37
"26017286",0.552040860957975,3855,25
"26017990",0.498335073709493,0,1
"26019000",0.549059789828899,3767,13
"26019990",0.498335073709493,0,1
"26021000",0.522786225968368,1608,16
"26021001",0.474146770458593,3527,20
"26021002",0.589791434457107,1341,15
"26021010",0.591606677235241,3069,24
"26021011",0.599405483870495,3304,23
"26021020",0.537862966327335,2555,28
"26021021",0.535420248530175,1866,17
"26021990",0.498335073709493,0,1
"26023950",0.621388762375764,3709,19
"26023951",0.51126867952031,NA,23
"26025000",0.587543273136155,1783,16
"26025001",0.489290115214099,3284,35
"26025002",0.58896885810554,4420,30
"26025003",0.559364887920214,4920,29
"26025004",0.545502727648806,615,7
"26027001",0.565776110452759,4390,31
"26027002",0.575869359973377,1871,15
"26029000",0.609737766359112,3472,12
"26029001",0.504318457599399,1924,13
"26029990",0.498335073709493,0,1
"26031960",0.585763254732993,5256,25
"26031990",0.498335073709493,0,1
"26033970",0.511045122598807,5199,28
"26033971",0.698710657378087,1164,4
"26033980",0.568168384855711,285,3
"26033990",0.498335073709493,0,2
"26035000",0.636146676100858,4411,21
"26035001",0.444157717445542,1047,6
"26037010",0.539956167462062,7690,40
"26037011",0.340805002405446,1823,14
"26039960",0.599666643079276,2302,13
"26041970",0.632214536827224,4855,24
"26041971",0.622854438029508,557,4
"26041990",0.498335073709493,0,2
"26043950",0.552046121557096,3138,19
"26045020",0.480252015444247,7764,54
"26045021",0.560665998314731,4122,26
"26047970",0.463837731749007,5862,26
"26047990",0.498335073709493,0,1
"26049000",0.682243242766574,1573,32
"26049001",0.614525180563457,1801,34
"26049002",0.605398213824475,1695,27
"26049003",0.594885437652512,1734,28
"26049004",0.577359053617563,268,4
"26049010",0.540479520197291,6935,68
"26049011",0.495403469734872,8212,78
"26049012",0.523265904225448,8079,64
"26049013",0.492446158672205,4389,36
"26049980",0.498335073709493,0,2
"26051000",0.567978882838518,5618,24
"26053950",0.584797729242729,2852,24
"26053990",0.498335073709493,0,1
"26055550",0.45465371626301,5375,35
"26055551",0.344757950731179,2024,21
"26055990",0.498335073709493,0,1
"26057000",0.607975551256653,NA,33
"26057001",0.324701453048113,552,4
"26059050",0.617633874563203,6143,30
"26059051",0.814164640746989,2669,11
"26061000",0.563516279179998,5332,31
"26061001",0.680481661108448,728,3
"26061990",0.498335073709493,0,2
"26063950",0.639379083209807,6726,27
"26063951",0.606729171446997,2270,11
"26063990",0.498335073709493,0,1
"26065000",0.646683425247182,982,14
"26065001",0.521270733637521,796,8
"26065002",0.526301311706041,2174,25
"26065003",0.467145953172842,3716,40
"26065004",0.389628308903194,NA,47
"26065005",0.448001668250634,6276,55
"26065006",0.56584956352504,5531,38
"26065007",0.405427951318099,412,6
"26065980",0.584254349887084,NA,4
"26067030",0.652569226167282,3434,16
"26067031",0.568660864854384,5002,26
"26067032",0.599573584840655,464,3
"26067982",0.707835007148148,646,1
"26069000",0.592795189815083,4260,26
"26069990",0.498335073709493,0,1
"26071000",0.708849528922526,2681,10
"26073000",0.455768906621042,NA,24
"26073940",0.424414888356714,5865,19
"26075000",0.572051738996116,1909,22
"26075001",0.631013944146535,1026,11
"26075005",0.4714597639456,4603,36
"26075006",0.596452285571282,7533,62
"26077000",0.597425656785568,1674,22
"26077001",0.472655032951808,6807,71
"26077002",0.441212200466351,6866,54
"26077003",0.477701706340388,3303,19
"26077005",0.538710124312846,692,7
"26077006",0.454648825161468,2927,16
"26079950",0.505057599967235,3575,16
"26081000",0.424992791427461,2796,25
"26081001",0.505633898585394,3550,40
"26081002",0.591061987406652,2597,27
"26081003",0.624497780491833,3012,29
"26081004",0.452076124470889,2802,23
"26081010",0.482351953344472,6458,40
"26081011",0.398518622481245,7966,59
"26081012",0.441170320456728,7854,59
"26081013",0.493576421903914,3737,35
"26081014",0.397211009086655,6760,52
"26083000",0.789046164483037,630,2
"26083980",0.645523531106602,NA,1
"26083990",0.498335073709493,0,1
"26085960",0.761429085108162,549,3
"26085961",0.742810598291764,2168,9
"26087330",0.736730175572884,1854,5
"26087331",0.593903055083423,757,4
"26087332",0.544525550942544,811,7
"26087333",0.583528494115633,720,5
"26087334",0.462883702607102,655,4
"26087336",0.523711805066877,538,5
"26087337",0.370005381343928,680,6
"26087338",0.638848411776976,863,6
"26087339",0.481328589636537,749,5
"26087340",0.496512981298663,739,5
"26087341",0.488287246335372,1190,6
"26087342",0.6588479266872,819,6
"26089970",0.42877939718166,3994,16
"26089990",0.498335073709493,0,1
"26091060",0.566239155685516,4776,27
"26091061",0.581473546805974,4887,36
"26091062",0.572276807175445,3411,19
"26093710",0.403169553586917,1149,5
"26093711",0.460183475231788,403,2
"26093712",0.383732199383546,1164,5
"26093713",0.36035841681341,1424,6
"26093720",0.56116048658115,320,2
"26093721",0.743327782117078,383,2
"26093722",0.385714885628243,743,5
"26093724",0.298460546899411,714,3
"26093725",0.344268669206429,807,8
"26093730",0.484465882163444,886,4
"26093731",0.707021784972059,336,2
"26093732",0.589731392485481,333,3
"26093733",0.49114267345066,906,7
"26093740",0.412913915965473,2044,13
"26093741",0.24298157597941,593,6
"26093742",0.368334546930868,1901,14
"26093743",0.454049300695575,2110,15
"26093744",0.373935647591423,1727,11
"26095960",0.599448331852745,1473,6
"26095980",0.498335073709493,0,1
"26095990",0.498335073709493,0,1
"26097950",0.599878458012811,2400,13
"26097990",0.498335073709493,0,1
"26099206",0.491405853962922,341,2
"26099210",0.669953307554207,571,2
"26099211",0.560234185198205,344,3
"26099212",0.647722871045263,780,3
"26099214",0.424345179934936,767,6
"26099215",0.434421792678593,1687,12
"26099216",0.712079616295795,320,2
"26099217",0.74326246358777,246,2
"26099218",0.303864901181733,642,3
"26099220",0.368459223811149,755,6
"26099221",0.351421700659569,1359,10
"26099222",0.385035419172147,1349,9
"26099223",0.324000559083495,2016,9
"26099224",0.463707982579215,3499,18
"26099225",0.417713580466695,3695,30
"26099226",0.468977843582263,1142,5
"26099227",0.448849366216613,825,6
"26099228",0.360918597084905,515,4
"26099230",0.464320539210876,3851,31
"26099231",0.471693180916802,3578,28
"26099232",0.442783099748426,NA,19
"26099233",0.325172696911507,344,3
"26099240",0.51163445761136,2572,23
"26099241",0.546545636647034,2799,24
"26099242",0.389429798506629,850,7
"26099243",0.525979682336261,770,4
"26099244",0.506685599595162,263,1
"26099245",0.477633740964845,1320,18
"26099247",0.534176548915033,1744,18
"26099250",0.666913003169903,2546,29
"26099251",0.527334888033456,2768,30
"26099252",0.53759774526527,803,10
"26099254",0.507919041873415,1384,13
"26099255",0.561526236622564,2571,31
"26099256",0.571535659525145,1896,22
"26099258",0.631856481193974,2540,35
"26099260",0.539626850570117,2729,31
"26099261",0.526300599975059,2485,23
"26099262",0.555563802696104,NA,34
"26099263",0.59094674963053,2018,29
"26099264",0.484286287617518,464,7
"26099267",0.536154191540366,162,2
"26099268",0.567968742409977,1416,18
"26099982",0.518930683077496,NA,4
"26099990",0.498335073709493,0,1
"26101000",0.586759244013056,5331,27
"26101990",0.498335073709493,0,1
"26103000",0.483649518148212,1848,18
"26103001",0.515379100063837,3050,20
"26103002",0.607248802374905,4003,22
"26103990",0.498335073709493,0,1
"26105950",0.558831810382984,5510,26
"26105990",0.498335073709493,0,1
"26107960",0.513519576194396,5491,28
"26107961",0.670512617984095,1197,4
"26107981",0.890797569132591,NA,1
"26109960",0.656544963927844,5005,20
"26109990",0.498335073709493,0,1
"26111290",0.472579852139023,3115,31
"26111291",0.531550790314168,6993,34
"26113960",0.631539884731645,4009,13
"26115830",0.48285441779618,4192,29
"26115831",0.463378246401803,3112,33
"26115832",0.489448387963516,3585,29
"26115833",0.527894900291554,3471,31
"26115990",0.498335073709493,0,1
"26117970",0.618493751558358,6686,32
"26117971",0.600072072021783,3122,16
"26119910",0.602463228764896,1909,11
"26121000",0.62044254318187,2910,32
"26121001",0.518339152391929,3060,29
"26121002",0.517188920823843,4808,38
"26121003",0.570079435606415,5943,31
"26121004",0.570881071174662,894,7
"26121990",0.498335073709493,0,1
"26123970",0.680902913620169,6908,25
"26123971",0.738477235845087,2136,8
"26125120",0.47812112597665,724,4
"26125121",0.365772387687071,1646,13
"26125122",0.441782107893772,1460,9
"26125123",0.417595195319837,625,4
"26125124",0.389675760969349,829,8
"26125125",0.487707401690914,562,4
"26125126",0.495505478811154,1376,11
"26125127",0.407795937306618,3101,25
"26125128",0.394902180688207,3262,23
"26125129",0.317446844017067,277,3
"26125130",0.442405264184658,2604,20
"26125131",0.572372000142715,1999,13
"26125132",0.385034490174172,1363,11
"26125133",0.310814648887567,1004,8
"26125134",0.435607258159071,2882,24
"26125135",0.241974629660975,1286,6
"26125136",0.316119546634387,2820,26
"26125137",0.31686964964162,1670,9
"26125138",0.246387416035205,1346,7
"26125139",0.182716980099496,845,7
"26125140",0.449874646965427,2189,19
"26125141",0.595994361996358,2015,31
"26125142",0.617433798758569,1561,27
"26125143",0.51099260422967,488,5
"26125144",0.584071013418983,2888,30
"26125145",0.422973303873609,2698,22
"26125150",0.515167272879242,3608,32
"26125151",0.523874176160422,479,5
"26125152",0.556366042019087,1426,11
"26125153",0.483314018860209,1024,10
"26125154",0.461825623494217,1658,11
"26125156",0.470211190354741,2573,20
"26125157",0.462333409592544,3010,21
"26125158",0.502955334846088,1056,11
"26125159",0.485717979265675,853,4
"26125160",0.417294221380992,2150,26
"26125161",0.437642820004926,2576,26
"26125162",0.497876843733035,1427,17
"26125165",0.452173161072198,1005,9
"26125166",0.48219729898298,2572,21
"26125167",0.431214602734183,1780,20
"26125168",0.399154013228528,2094,18
"26125170",0.485561603437699,1396,14
"26125171",0.525664699389388,2006,23
"26125172",0.485281156948331,427,4
"26125173",0.471048991433535,1509,21
"26125175",0.536497999906391,1007,21
"26125180",0.392106359239084,1164,11
"26125181",0.490017322542235,1870,25
"26125183",0.420040091670572,2765,34
"26125184",0.366006345514726,1978,24
"26125187",0.587514124227961,428,2
"26125188",0.598724115545582,762,5
"26125190",0.361190133807232,1681,9
"26125191",0.283496420556396,1089,10
"26125192",0.462084514264479,2257,15
"26125193",0.385151462071754,2264,18
"26125194",0.372469988499766,2041,15
"26125196",0.427243195819881,3826,26
"26125197",0.425164211802948,3239,21
"26125198",0.382125149590632,591,4
"26125981",0.498335073709493,0,1
"26127010",0.590762077007163,5725,20
"26127011",0.478841708538849,307,2
"26127990",0.498335073709493,0,1
"26129950",0.652302009936772,4592,21
"26131970",0.793850614404284,1866,8
"26131990",0.498335073709493,0,1
"26133970",0.692057498289,6091,25
"26135970",0.709011124187255,1776,11
"26137950",0.490247845756879,3481,18
"26139020",0.451403033130608,3257,22
"26139021",0.445317271392271,6910,52
"26139022",0.473668660118551,3610,33
"26139023",0.431166001201806,2435,14
"26139024",0.353871474583843,2977,13
"26139025",0.538083690407293,1844,20
"26139990",0.498335073709493,0,1
"26141950",0.645763732439651,3925,16
"26141990",0.498335073709493,0,1
"26143970",0.510210996943486,2128,15
"26143971",0.457733544377269,1082,10
"26145000",0.661212626593279,1278,18
"26145001",0.636480126562249,2338,35
"26145002",0.611988887343953,637,9
"26145010",0.438345705921554,5199,46
"26145011",0.577962626084044,4275,27
"26145012",0.581233643857674,6343,30
"26145013",0.577500228161992,1099,8
"26147620",0.443882781501467,381,5
"26147621",0.549638586855163,277,3
"26147622",0.630871784736521,349,3
"26147623",0.671376439780488,231,3
"26147624",0.527027378703787,196,3
"26147625",0.601725202556995,219,2
"26147626",0.584616688030732,231,3
"26147627",0.460431018876946,242,3
"26147628",0.435931833386046,314,4
"26147629",0.396482184277438,247,2
"26147630",0.442959050198175,598,5
"26147631",0.317808949555911,460,3
"26147632",0.496462983499768,365,5
"26147633",0.568149936215119,549,5
"26147634",0.515745311720054,667,6
"26147635",0.623549509616645,389,4
"26147636",0.480155724697039,387,3
"26147637",0.326240926691109,935,8
"26147640",0.525354561148529,894,5
"26147641",0.556738747650319,329,2
"26147642",0.546845146455916,354,5
"26147643",0.414749087964222,373,4
"26147644",0.524157676473705,409,4
"26147645",0.537177327307239,296,3
"26147646",0.452273898859894,437,4
"26147647",0.443111958555808,268,2
"26147648",0.695256124088173,141,2
"26147649",0.406032689405977,305,4
"26147650",0.716955522271433,375,5
"26147651",0.580859358185372,896,7
"26147652",0.656218895147408,747,4
"26147655",0.772402097230967,2280,6
"26147657",0.481450937153819,974,6
"26147658",0.561818232734308,944,4
"26147990",0.498335073709493,0,1
"26149040",0.529313858383106,3026,24
"26149041",0.578334924285004,5496,32
"26151970",0.568894625095063,6394,30
"26151971",0.582618424275859,3497,11
"26151990",0.498335073709493,0,1
"26153000",0.696969454019072,1732,6
"26153990",0.498335073709493,0,1
"26155030",0.562824491121639,4078,26
"26155031",0.606469637615745,5249,30
"26157000",0.57615179287606,7131,34
"26157001",0.517626522041613,2535,15
"26157990",0.498335073709493,0,1
"26159010",0.537002554346094,3375,27
"26159011",0.564686748066838,4621,33
"26159012",0.430652325172807,1316,6
"26159990",0.498335073709493,0,1
"26161400",0.545200418060833,NA,26
"26161402",0.55364762797901,1819,16
"26161403",0.446017219393034,2013,17
"26161404",0.403918477766542,1556,18
"26161405",0.491270361086891,1803,21
"26161406",0.441050128058193,511,2
"26161407",0.406590678383618,942,6
"26161410",0.501347257324808,1982,20
"26161411",0.493267590680882,1437,13
"26161412",0.467895039810264,1298,17
"26161413",0.430190289791604,1533,9
"26161414",0.402234219221691,1708,12
"26161415",0.151209914973696,1151,5
"26161416",0.486379037887137,704,4
"26161420",0.439656325887957,523,4
"26161421",0.436510817011525,NA,4
"26161422",0.496212882832138,NA,6
"26161423",0.171505905434264,632,5
"26161425",0.266435286088412,382,3
"26161426",0.637558129673004,655,2
"26161431",0.459288519748183,579,3
"26161432",0.554477841089107,1354,3
"26161444",0.422588020417261,365,4
"26161445",0.579497304660892,450,2
"26161446",0.286807035940631,453,4
"26161447",0.370592136564736,409,1
"26161448",0.107485674860884,351,2
"26161453",0.469554077027433,527,3
"26161454",0.432920135443647,455,2
"26161455",0.46530520921313,381,2
"26161456",0.154702493593928,394,2
"26161461",0.440817082649438,411,3
"26161464",0.632908438559455,337,4
"26161465",0.486247444239545,361,4
"26161466",0.416691627633519,318,1
"26161984",0.762376398202676,NA,1
"26163500",0.667836844131333,1674,35
"26163501",0.628095606031025,2279,36
"26163502",0.778296223405268,204,2
"26163503",0.645670780277471,1435,23
"26163504",0.68616997362128,1228,24
"26163505",0.689452652133205,921,17
"26163506",0.675008225846762,1912,27
"26163507",0.694551935895352,1278,25
"26163508",0.553330326532979,272,7
"26163510",0.672724667093576,839,12
"26163511",0.664525267416081,813,16
"26163512",0.669882026263548,855,19
"26163513",0.628965735070179,901,13
"26163514",0.707721257230888,815,14
"26163515",0.630089926670265,1014,14
"26163516",0.635225076812416,1279,19
"26163517",0.566318020290109,870,9
"26163518",0.607199316280802,623,11
"26163520",0.541574867143913,718,8
"26163521",0.671786954581765,819,10
"26163522",0.63828283933813,681,12
"26163523",0.732585025323423,1193,12
"26163524",0.735879599964204,1658,31
"26163525",0.696164683409665,1022,16
"26163526",0.725063788533609,1233,15
"26163527",0.693204656318349,173,4
"26163530",0.690857129412166,1468,24
"26163531",0.703483515847103,1413,22
"26163532",0.698934200521,576,11
"26163533",0.695623128125528,1288,25
"26163534",0.695904224894334,1103,21
"26163535",0.714530781275556,1464,25
"26163536",0.71478654342695,1551,33
"26163537",0.688301820356305,1415,26
"26163538",0.671662266838129,1937,32
"26163539",0.700046373692821,1700,28
"26163540",0.642222475246485,1914,37
"26163541",0.653219360575741,1601,26
"26163542",0.688901184325295,1824,32
"26163543",0.649111966064782,1339,22
"26163544",0.639654298473412,679,11
"26163545",0.605307584716141,1790,34
"26163546",0.660048679279184,1884,33
"26163550",0.578561487093175,2866,29
"26163551",0.491656284067055,2664,28
"26163552",0.626198149755032,1954,20
"26163553",0.638125987545219,950,17
"26163554",0.583985376523661,2305,33
"26163555",0.593886613436017,1301,13
"26163556",0.454245032705955,2619,24
"26163557",0.531389772186771,2912,26
"26163558",0.472616371228584,3261,29
"26163559",0.613358395511308,703,7
"26163560",0.382540069271558,1305,15
"26163561",0.296857055491173,2201,12
"26163562",0.403019146606743,2150,20
"26163563",0.376530179381986,2692,17
"26163564",0.295583149168086,4590,28
"26163565",0.418544856144614,2362,20
"26163566",0.559771374531293,1400,16
"26163567",0.583026683865493,2204,25
"26163568",0.470889664822244,2287,25
"26163569",0.616438625568218,2545,26
"26163570",0.632791407084897,1574,23
"26163571",0.61381263286389,1644,17
"26163572",0.578654909393678,2410,34
"26163573",0.596393722314387,3831,31
"26163574",0.543151791073742,2618,32
"26163575",0.558754924815606,1893,26
"26163576",0.573254201090016,2558,28
"26163577",0.595335647205229,2812,41
"26163578",0.545894183709937,732,11
"26163579",0.633478166330037,1731,23
"26163580",0.590946684361685,2163,29
"26163581",0.621882234306856,1874,19
"26163582",0.622352288661021,619,8
"26163583",0.591132611836755,2904,34
"26163584",0.565769061548467,2355,21
"26163585",0.515731003609424,1184,12
"26163586",0.665835294851127,520,6
"26163587",0.326376185038247,693,6
"26163588",0.43509830250813,1550,13
"26163589",0.551209329425677,590,9
"26163590",0.514064502714963,1134,9
"26163591",0.351284782512917,1918,15
"26163592",0.481230642411951,395,2
"26163593",0.316526430066219,1006,7
"26163594",0.585813445461955,1780,17
"26163595",0.552466603196529,940,12
"26163596",0.530556800852855,1089,9
"26163597",0.407771190018038,369,3
"26163598",0.50958959528464,309,4
"26163599",0.406416358166635,721,7
"26163985",0.548906855456433,NA,9
"26163990",0.498335073709493,0,2
"26165380",0.579332772220814,5590,24
"27001770",0.555041787804062,3405,12
"27001790",0.694113529630523,1536,5
"27003050",0.429820595643017,24566,188
"27003051",0.495958181307803,4920,47
"27005450",0.545270768255211,7319,24
"27005940",0.461259424479409,1563,4
"27007450",0.470446179964583,6600,29
"27007940",0.54257572782308,1180,4
"27009020",0.618045983860069,4669,16
"27009021",0.34391940393872,1251,12
"27011950",0.568388063971131,1661,6
"27013170",0.373261376524204,5268,26
"27013171",0.485445955098994,5482,19
"27015960",0.549717232558095,5203,26
"27017070",0.563463481908069,6423,26
"27017940",0.467420650501028,766,3
"27019090",0.294627688762132,7614,36
"27019091",0.464073947135198,3122,10
"27021940",0.361093479724255,2048,7
"27021960",0.550430870570927,7414,21
"27023950",0.56857681989861,3124,12
"27025110",0.406067212156437,7549,30
"27027020",0.534378062890168,2170,22
"27027030",0.489938254687579,7118,22
"27029000",0.558513483294752,3435,10
"27031480",0.407479177732695,1054,5
"27031990",0.498335073709493,0,1
"27033270",0.574057133248861,3092,13
"27035950",0.521741517748154,6238,25
"27035951",0.475160982425495,5039,24
"27037060",0.381843635985593,28158,200
"27037061",0.403876649104584,8610,32
"27039950",0.536788886173551,4664,15
"27041450",0.428254647680641,6149,21
"27041451",0.555896986971887,820,4
"27043460",0.549869265832561,4603,18
"27045960",0.607656731902295,6910,23
"27047180",0.586574112651443,6268,28
"27047181",0.540382274595785,1078,3
"27049080",0.541234834259541,8815,37
"27051070",0.614617466165992,2297,5
"27053000",0.567520228210013,1471,21
"27053001",0.531707739473519,544,4
"27053002",0.559141588604273,620,6
"27053003",0.553215470973147,865,7
"27053005",0.647253636740997,596,4
"27053006",0.43506547626725,233,3
"27053007",0.528751190390452,414,4
"27053008",0.535324413312576,1300,17
